COURSE,SCREENCAST TITLE,DESCRIPTION,DURATION,URL,VIEWS,CUSTOM TOPIC ORDER,TOPICS,SUBTOPIC,YET ANOTHER SUBTOPIC,INTRO/EXAMPLE?,INTERACTIVE? ,FEATURED?,EXAM REVIEW,FE EXAM,ABRIDGED DESCRIPTION,TEXTBOOK-1,SECTION-1,TEXTBOOK-2,SECTION-2,TEXTBOOK-3,SECTION-3,TEXTBOOK-4,SECTION-4
Chemistry,Temperature Dependence on Rate Constant,"Given the rate constant at one temperature and the activation energy for a reaction, determine the temperature where the rate constant has a higher value.",3:59,http://www.youtube.com/watch?v=WHyDzKhyPog&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=59,,7,Chemical Reactions,Chemical Kinetics,,example,,,,,,,,,,,,,
Chemistry,Calculating the Percent Yield of a Reaction,Demonstrates how to use the percent yield in order to determine the amount of theoretical reagents needed in a reaction. ,5:09,https://youtu.be/RPNQO87i9Vg,,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,Chemical equilibrium and LeChatelier's principle,"Uses an interactive Mathematica simulation to demonstrate the behavior for gas-phase equilibrium for ammmonia formation from nitrogen and hydrogen. Demonstrates the behavior as change temperature or pressure or as add H2, H2, or NH3.",4:57,http://www.youtube.com/watch?v=b6FFfON_3YM&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=82,,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,Equilibrium Concentrations,Calculates the equilibrium concentrations for an isomerization reaction given the starting concentrations of reactants and products.,2:37,http://www.youtube.com/watch?v=-RDRYZqxrfs&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=76,,8,Chemical Reactions,Chemical Equilibrium,,intro,,,,,,,,,,,,,
Chemistry,Equilibrium Constant from Concentration,Calculates the equilibrium constant given information about the initial number of moles of reactant and the equilibrium concentration of product. ,3:15,http://www.youtube.com/watch?v=Xz3Ghn5RS1Y&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=70,,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,Equilibrium Constant from Concentration 2,Calculates the value of the equilibrium constant (Kc) from concentration as a function of time for a reaction that goes to equilibrium. ,2:00,http://www.youtube.com/watch?v=_LRvR2k-lec&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=71,,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,Finding the Reaction Equilibrium Using le Chatlier's Principle,Demonstrates how to use Le Chatlier's principle to determine the equilibrium of a reaction at various conditions. ,4:20,https://youtu.be/r_KN2LX0PVM,68,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,LeChatelier's principle does not always work,Presents an example where LeChatelier's principle predicts the wrong direction for the equilibrium shift. The reaction is N2 + 3 H2 --> NH3  The number of moles at equilibrium are calculated using an interactive Mathematica simulation.,4:12,http://www.youtube.com/watch?v=RmfHz7ZZzm8&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=83,,8,Chemical Reactions,Chemical Equilibrium,,example,,,,,,,,,,,,,
Chemistry,Balance an Equation,Balance an equation,2:17,http://www.youtube.com/watch?v=a0Gvh_JvJgY&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=19,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Calculate Amount of Reactant Needed,Calculate the amount of CO needed to react with a given mass of Fe2O3,3:42,http://www.youtube.com/watch?v=zNP0-2w6qrs&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=18,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Calculate Concentration,"Calculate the final volume when dilute a solution of NaOH, given the initial volume and molar concentration and final molar concentration.",3:49,http://www.youtube.com/watch?v=nvjoBkH8_qQ&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=12,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Calculate Mass of Product Formed,"Given the masses of two reactants, determine how many grams of one of  the products form and identify the reactant in excess.",4:39,http://www.youtube.com/watch?v=ujiOf5UAWiQ&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=13,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Create Diluted Solution,How much water must to added to a HCL solution to create a solution with lower molarity?,2:18,http://www.youtube.com/watch?v=MybrJJdx_Gw&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=14,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Empirical Formula from Combustion Analysis,"Given the mass of CO2 and H2O formed, and the initial mass of an unknown compound, determine its empirical formula.",6:39,http://www.youtube.com/watch?v=aonEmARxw8M&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=3,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Empirical Formula from Combustion Analysis 2,"Given the mass of CO2 and H2O formed, and the initial mass of an unknown compound, determine its empirical formula.",6:34,http://www.youtube.com/watch?v=tbMfvgu191Y&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=17,,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Mass Composition from Molar Composition,"Given the masses of two reactants, determine how many grams of one of  the products form and identify the reactant in excess.",3:24,http://www.youtube.com/watch?v=S4Jzn4Iyc6k&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=2,,9,Chemical Reactions,Stoichiometry,,example,,yes,,6.1,,,,,,,,,
Chemistry,Reaction Stoichiometry (Interactive),MCQ: Determine amount of a product formed based on reactant information.,1:18,http://youtu.be/s7AYHkMbFNs?list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS,,9,Chemical Reactions,Stoichiometry,,Interactive,interactive,,,,,,,,,,,,
Chemistry,Using the Ideal Gas Law to Determine the Limiting Reagent,Uses the ideal gas law to determine the limiting reactant to find the final pressure of a system. ,6:02,https://youtu.be/M9eXTG11mIY,60,9,Chemical Reactions,Stoichiometry,,example,,,,,,,,,,,,,
Chemistry,Acid Dissociation Constant,Calculates the acid dissociation constant given the pH for a starting concentration of formic acid.,3:12,http://www.youtube.com/watch?v=GhdDP6xe9eo&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=64,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,Balance Redox Reaction: Acidic Solution,Balance an oxidation/reduction reaction in acidic solution using the half-reaction method,3:43,http://www.youtube.com/watch?v=EE8fjXiX-Lc&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=20,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,Balance Redox Reaction: Acidic Solution 2,"Balance an oxidation/reduction reaction in acidic solution using the half-reaction method. For this reaction, iodine is both oxidized and reduced.",5:13,http://www.youtube.com/watch?v=94T84t8Xjzw&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=21,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Balance Redox Reaction: Basic Solution,Balance an oxidation/reduction reaction in basic solution using the half-reaction method.,5:02,http://www.youtube.com/watch?v=bCQt0rVJe8c&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=22,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Bronsted-Lowry Acids,Shows how to determine the Bronsted-Lowry acid and its conjugate base in a reaction. ,2:41,https://youtu.be/wrIwQrBb25M,57,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Hydrogen Ion and Hydroxide Ion Concentrations ,Calculates the hydroxide ion concentration and the pH given the hydrogen ion concentration. ,2:08,http://www.youtube.com/watch?v=GqU2-CTCE8g&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=71,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,Molar Solubility of a Salt ,"Determines the solubility of a salt in the presence of NaCl in solution, using the solubility product constant.",3:40,http://www.youtube.com/watch?v=jcPbN00Hft4&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=66,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Oxidation Number,Determine the oxidation number of an element in an ion.,1:15,http://www.youtube.com/watch?v=OT9SxW8lsBg&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=15,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,Oxidation Number 2,Determine the oxidation number of an element in an ion.,1:50,http://www.youtube.com/watch?v=-K-2f0g2wro&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=16,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Oxidizing and Reducing Agents,Identify which species is the oxidizing agent and which is the reducing agent,1:40,http://www.youtube.com/watch?v=142KSemCU0k&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=4,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,pH of a Strong Electrolyte ,Calculates the pH of a Ba(OH)2 solution. ,2:11,http://www.youtube.com/watch?v=5BD3PxNbIt8&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=72,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,pH of a Weak Acid,Calculates the pH of an acetic acid solution given the acid ionization constant.,2:49,http://www.youtube.com/watch?v=jpkFUZ0Y5hY&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=73,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,6.1,,,,,,,,,
Chemistry,pH of Buffer Solution ,Calculates the pH of a buffer solution when a salt and an ammonia solution are added to water to make a 1-liter solution.,6:03,http://www.youtube.com/watch?v=TmVcI2GNTcM&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=70,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,pH of Dilute Solution ,Calculate the pH of a HCl solution after the solution is diluted by adding water.,2:51,http://www.youtube.com/watch?v=trGR7nK4hP0&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=68,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,pH of NH3 Solution ,Calculates the pH when an ammonium salt solution and a NH3 solution are mixed.,6:27,http://www.youtube.com/watch?v=nUV_8aWAl5U&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=69,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Precipitation Reaction (Spectator Ions),"Given two compounds that dissolve in water and form a solid precipitate, identify the spectator ions.",1:56,http://www.youtube.com/watch?v=R6wwIsYCR6c&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=10,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Titrate Base with Acid,Calculate the volume of H2SO4 needed to titrate a given volume of NaOH solution,4:07,http://www.youtube.com/watch?v=h-RIXX9UnfM&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=8,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,yes,,6.1,,,,,,,,,
Chemistry,Titration,Calculate the volume of acid needed to titrate a given volume of base.,2:07,http://www.youtube.com/watch?v=OZv2qi1NoPc&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=11,,10,Chemical Reactions,Reactions in Aqueous Solutions,,example,,,,,,,,,,,,,
Chemistry,Bond Dissociation Energy Example,Calculate the unknown bond dissociation energy given the heat of reaction and bond dissociation energies.,2:36,http://www.youtube.com/watch?v=1cqCcNWkCvc&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=39,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Changes in Enthalpy and Internal Energy,"Use the first law and the definition of enthalpy to calculate the change in internal energy and the change in enthalpy, given heat is added to a system and the volume change occurs at constant pressure.",2:57,http://www.youtube.com/watch?v=W0zUnmr9r4U&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=35,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Enthalpies of Formation,Uses enthalpies of formation to determine the heat of reaction.,1:17,http://www.youtube.com/watch?v=wsYTKO3YHEA&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=45,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Enthalpy and internal energy changes,Determine for which reactions the change in internal energy is greater than the change in enthalpy. ,2:06,http://www.youtube.com/watch?v=p_mmzNtqidI&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=81,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat Absorbed During a Reaction,Calculate the amount of heat added to a system in which 45 g of carbon reacts in an endothermic reaction.,2:06,http://www.youtube.com/watch?v=D3Vh4eVN87M&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=36,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat and Work for an Exothermic Reaction,"Determine the signs of heat and work when an  exothermic, gas-phase reaction takes place in a constant pressure piston/cylinder arrangement.",1:49,http://www.youtube.com/watch?v=rdyc_Zh1CGI&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=31,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat From Latent and Sensible Heat,Explains the difference between latent and sensible heat and demonstrates how to calculate the total heat required to convert steam to ice at specified temperatures. ,7:06,https://youtu.be/85YLu2fmW2U,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat of Reaction Example,"When Li solid is added to water, the temperature increases. Determine the heat of this reaction",3:38,http://www.youtube.com/watch?v=gYZroO3mAlw&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=48,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat of Reaction from a Calorimeter,Calculate the heat of reaction for the acid-base reaction given the temperature change measured in a calorimeter when an acid and a base are mixed.,3:56,http://www.youtube.com/watch?v=CWHIwJp76y0&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=33,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat of Reaction from Bond Dissociation Energy,Use the bond dissociation energies to calculate the heat of reaction for the oxidaiton of H2 to make H2O2,1:59,http://www.youtube.com/watch?v=12BbE7xxj3A&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=25,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Heat of Reaction: Hess' Law,Determine the heat of reaction for one reaction using the heats of reaction of two other reactions using Hess' law.,2:32,http://www.youtube.com/watch?v=e5J8oNMFRtE&feature=share&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&index=23,,11,Chemical Reactions,Thermochemistry,,example,,yes,,,,,,,,,,,
Chemistry,Heat of Reaction: Hess' Law 2,"Given heats of reaction for several reactions, use Hess's law to calculate the heat of reaction for another reaction.",3:20,http://www.youtube.com/watch?v=gohO4DlpqQE&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=46,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,"Signs of Gibbs Energy, Enthalpy, and Entropy","Shows how to use Gibbs Free Energy, Enthalpy, and Entropy to understand an endothermic reaction. ",4:35,https://youtu.be/zHPlcXAcx6k,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Thermodynamic Variables,"Determine the signs of delta G, delta H, and delta S when a gas spontaneously forms a solid. ",1:34,http://www.youtube.com/watch?v=DndA9hZwjyc&list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS&feature=share&index=29,,11,Chemical Reactions,Thermochemistry,,example,,,,,,,,,,,,,
Chemistry,Derivation of the Free Particle Equation in One Direction,Derives the Schrodinger wave equation for a free particle in the x-direction.,7:52,https://youtu.be/-jlK_8MfcyI?list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS,,12,Physical Chemistry,Physical Chemistry,,,,,,,,,,,,,,,
Chemistry,Relationship Between Arrhenius Activation Energy and Transition State Theory (Eyring Equation),Introduces how activation energy can be computed from enthalpy change of the transition state.,7:43,https://youtu.be/va03koo4bEE?list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS,1,12,Physical Chemistry,Physical Chemistry,,,,,,,,,,,,,,,
Chemistry,Thermodynamic Interpretation of Transition State Theory: The Eyring Equation,Introduces how rate constants can be calculated from thermodynamic properties of transition states.,10:08,https://youtu.be/zZ7yN4mvvsc?list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS,1,12,Physical Chemistry,Physical Chemistry,,,,,,,,,,,,,,,
Chemistry,Three Intermolecular Potential Models (Simulation),Describes how to use an interactive simulation that shows intermolecular potentials versus distance for two molecules (A and B) and a potential for their interaction (A-B). The simulation is located at: http://demonstrations.wolfram.com/ThreeIntermolecularPotentialModels/,4:08,https://youtu.be/yYddSFKUp0w?list=PL4xAk5aclnUi1CEFNwjcheMgyWe8BwuLS,1,12,Physical Chemistry,Physical Chemistry,,,,,,,,,,,,,,,
Engineering Computing,An Alternate to Excel's VLOOKUP For Searches in Tables,Combines the INDEX and MATCH function in Excel to look up values in a table. ,2:09,https://www.youtube.com/watch?v=gr3YXBcHvd8,227,1,Excel,Basics,,,,,,,,,,,,,,,
Engineering Computing,An Introduction to Excel's Built-in Functions,Explains various built-in functions in Microsoft Excel as well as the various types of arguments for these built-in functions.,6:19,https://www.youtube.com/watch?v=3iQe_iGS6hw,174,1,Excel,Basics,,,,,,,,,,,,,,,
Engineering Computing,Data Tables in Excel,Explains how to use data tables in Excel 2010 when only one variable is changing.,4:56,https://youtu.be/PVBXpzZcR1Q?list=PL587E12CFE1977F08,854,1,Excel,Basics,,,,,,,,,,,,,,,
Engineering Computing,Data Tables in Excel: Two Dependent Variables,Explains how to use data tables in Excel 2010 when two variables are changing.,5:07,https://youtu.be/bHiTdSWap88?list=PL587E12CFE1977F08,3199,1,Excel,Basics,,,,,,,,,,,,,,,
Engineering Computing,Dynamic Naming of Arrays in Excel ,Shows how to dynamically name arrays in Excel using the lookup function and the offset function.,6:29,https://youtu.be/xNBoDIWPbKY?list=PL587E12CFE1977F08,,1,Excel,Basics,,,,,,,,,,,,,,,
